complaint_id,customer_name,complaint_date,complaint_category,resolution_status,customer_location_city,complaint_location_country,employee_responsible,satisfaction_rating,follow_up_required,escalation_level,complaint_channel,resolution_date,complaint_status,response_method,complaint_priority,Diff  in Days,Difference in Hours
jhsn-4397-8745,Mar Clemett,2024-05-01 23:44:39,assets/_investments,Pending,Zhoutie,China,mclemettoi@wise.com,,TRUE,,Chat,,In Progress,Call,Low,,
yksb-9476-3501,Zulema Gethins,2024-01-26 03:53:55,kyc_transfer_on_hold,Escalated,San Jose,Philippines,zgethinsoj@wise.com,2,FALSE,Level 3,Chat,2024-01-30 11:03:37,Closed,Email,Medium,4,96
eemt-8563-1124,Roi Fevier,2024-01-23 01:49:24,hat,Escalated,Kalanguy,Russia,rfevierok@wise.com,2,TRUE,Level 3,Email,2024-01-25 06:47:47,Closed,Chat,Medium,2,48
fjzx-7248-0707,Karrah Fieldsend,2024-05-02 10:15:33,assets/_investments,Escalated,Partille,Sweden,kfieldsendol@wise.com,,FALSE,Level 3,Email,,Closed,Email,Low,,
zwpw-2391-0993,Frankie Godbehere,2024-01-22 10:05:57,technical_issues,Pending,Rychnov nad Kněžnou,Czech Republic,fgodbehereom@wise.com,,FALSE,,Phone,,In Progress,Call,High,,
poiw-8641-1761,Richart Robertshaw,2024-05-24 13:29:43,technical_issues,Resolved,Pueblo,United States,rrobertshawon@wise.com,,TRUE,,Email,,Closed,Call,High,,
ynpb-4405-7122,Bobinette Kinnach,2024-03-25 11:35:59,verification,Escalated,Arys,Kazakhstan,bkinnachoo@wise.com,,TRUE,Level 1,Phone,,Closed,Chat,High,,
pkup-2100-0472,Urbain Tong,2024-01-20 08:33:36,technical_issues,Escalated,Changhan,Thailand,utongop@wise.com,,FALSE,Level 2,Email,,Closed,Email,Medium,,
vkbf-4027-4319,Bekki D'Avaux,2024-03-03 00:44:00,kyc_transfer_on_hold,Resolved,San Juan,Philippines,bdavauxoq@wise.com,2,FALSE,,Email,2024-03-12 02:52:20,Closed,Chat,High,9,216
plry-9316-9764,Consalve McGettrick,2024-05-15 05:48:29,assets/_investments,Resolved,Gualeguay,Argentina,cmcgettrickor@wise.com,,FALSE,,Email,,Closed,Chat,Low,,
emfi-8290-3571,Shantee Bakes,2024-03-21 23:36:42,privacy,Escalated,Marzhing,China,sbakesos@wise.com,,TRUE,Level 2,Email,,Closed,Email,Medium,,
offu-4794-9821,Aguistin Easom,2024-04-20 01:48:53,scam,Pending,Catamayo,Ecuador,aeasomot@wise.com,,TRUE,,Chat,,In Progress,Call,Medium,,
vwwi-9117-2783,Lauren Goodacre,2024-03-16 04:00:23,where_s_my_money,Resolved,Buriti Alegre,Brazil,lgoodacreou@wise.com,4,TRUE,,Email,2024-03-21 21:06:38,Closed,Chat,Low,5,120
zxpj-5577-3594,Kiel O'Regan,2024-04-21 19:25:24,scam,Escalated,Xinhang,China,koreganov@wise.com,3,TRUE,Level 3,Chat,2024-04-23 00:33:15,Closed,Chat,Low,2,48
dtag-0635-0647,Carena Figure,2024-03-19 01:43:12,other,Resolved,Mhlume,Swaziland,cfigureow@wise.com,1,FALSE,,Phone,2024-03-22 05:21:46,Closed,Chat,Medium,3,72
dvxd-0927-0047,Ottilie Oakey,2024-04-27 08:01:46,scam,Resolved,Dolsk,Poland,ooakeyox@wise.com,,FALSE,,Chat,,Closed,Email,High,,
ehrn-5984-5666,Demeter Panther,2024-01-23 05:37:48,other,Resolved,San Jose,Mexico,dpantheroy@wise.com,,TRUE,,Phone,,Closed,Chat,Medium,,
oewz-2448-4650,Pavia Ashworth,2024-06-04 00:27:41,account_deactivation,Escalated,Dongzhang,China,pashworthoz@wise.com,,FALSE,Level 3,Chat,,Closed,Email,Medium,,
eqdt-5702-8873,Nil Wheatcroft,2024-02-27 18:35:00,exchange_rate,Resolved,Pengbu,China,nwheatcroftp0@wise.com,,TRUE,,Chat,,Closed,Call,High,,
phvu-4867-1328,Ximenes Leppard,2024-01-28 21:01:47,verification,Escalated,Takeshiken,China,xleppardp1@wise.com,,FALSE,Level 1,Chat,,Closed,Chat,Medium,,
ffku-5729-9102,Iormina Alcido,2024-02-16 21:07:04,kyc_transfer_on_hold,Resolved,Köln,Germany,ialcidop2@wise.com,,TRUE,,Phone,,Closed,Call,Medium,,
bqbt-6947-8480,Jarrad Skewes,2024-02-12 08:01:46,kyc_transfer_on_hold,Resolved,Ratchaburi,Thailand,jskewesp3@wise.com,1,TRUE,,Chat,2024-02-17 14:11:50,Closed,Chat,Low,5,120
abqk-0672-9568,Averyl Reynish,2024-01-06 15:04:26,account_deactivation,Resolved,Damasak,Nigeria,areynishp4@wise.com,,FALSE,,Email,,Closed,Chat,Low,,
ikut-3348-8776,Daile Varley,2024-06-06 12:23:56,assets/_investments,Pending,Montongtebolak,Indonesia,dvarleyp5@wise.com,,FALSE,,Chat,,In Progress,Call,Medium,,
dxcv-0346-3017,Ronnica Coveley,2024-01-16 09:55:29,technical_issues,Resolved,Maodao,China,rcoveleyp6@wise.com,,TRUE,,Chat,,Closed,Call,Low,,
gtfe-8666-9242,Petronille Gammade,2024-04-05 21:37:07,exchange_rate,Pending,Santa Rosa del Sara,Bolivia,pgammadep7@wise.com,,TRUE,,Chat,,In Progress,Email,Low,,
ahfr-4970-6181,Augustine Ayto,2024-06-13 01:35:45,kyc_transfer_on_hold,Resolved,Hammarö,Sweden,aaytop8@wise.com,,FALSE,,Phone,,Closed,Email,High,,
bbdc-4956-5969,Fidela Kemwal,2024-03-31 22:13:21,plastic,Resolved,Urus-Martan,Russia,fkemwalp9@wise.com,,FALSE,,Email,,Closed,Email,Low,,
shwa-6529-1650,Niven Seawright,2024-04-14 20:50:52,where_s_my_money,Resolved,Sunan,North Korea,nseawrightpa@wise.com,,FALSE,,Chat,,Closed,Chat,Low,,
ounv-9890-7074,Joletta Clarkin,2024-03-26 12:58:17,scam,Pending,Madrid,Spain,jclarkinpb@wise.com,,FALSE,,Email,,In Progress,Chat,Low,,
eqjl-9400-1678,Arley Lenahan,2024-02-09 13:17:10,verification,Escalated,Santa Rita,Mexico,alenahanpc@wise.com,,FALSE,Level 2,Phone,,Closed,Call,Medium,,
cgrq-5529-7258,Ramsay Goulden,2024-03-19 09:41:41,scam,Resolved,Ush-Tyube,Kazakhstan,rgouldenpd@wise.com,,TRUE,,Phone,,Closed,Call,Low,,
qlae-1670-3799,Kennie Jewkes,2024-01-03 02:14:46,technical_issues,Pending,Riangbao,Indonesia,kjewkespe@wise.com,,TRUE,,Chat,,In Progress,Chat,Low,,
azgb-5697-9226,Yettie Emmatt,2024-05-23 11:17:35,other,Escalated,Pingyang,China,yemmattpf@wise.com,2,TRUE,Level 1,Phone,2024-06-01 02:14:51,Closed,Chat,High,9,216
imar-3363-6641,Germana Bavidge,2024-05-23 22:42:54,referrals,Escalated,Martinópolis,Brazil,gbavidgepg@wise.com,5,FALSE,Level 2,Phone,2024-05-24 11:30:40,Closed,Chat,Low,1,24
acei-4297-5965,Jonathon Inchbald,2024-01-13 22:06:52,privacy,Resolved,Knyaginino,Russia,jinchbaldph@wise.com,,TRUE,,Phone,,Closed,Call,Low,,
kbyx-0303-3861,Dolly Farbrace,2024-05-09 05:59:52,verification,Escalated,Jiqu,China,dfarbracepi@wise.com,,FALSE,Level 2,Chat,,Closed,Chat,High,,
iqdb-4728-1326,Charline Cropper,2024-04-19 04:11:57,plastic,Escalated,Yanhe,China,ccropperpj@wise.com,,FALSE,Level 1,Email,,Closed,Chat,Low,,
jzro-4202-8953,Pollyanna Iacovielli,2024-03-20 04:01:15,scam,Resolved,Salamnunggal,Indonesia,piacoviellipk@wise.com,,TRUE,,Phone,,Closed,Call,High,,
qfhm-5087-6624,Shaine Caffin,2024-05-01 18:48:02,hat,Pending,Penhold,Canada,scaffinpl@wise.com,,FALSE,,Chat,,In Progress,Email,High,,
rqga-5342-6803,Marchelle Walton,2024-05-25 18:00:51,assets/_investments,Escalated,Beizhuang,China,mwaltonpm@wise.com,,TRUE,Level 2,Email,,Closed,Email,Medium,,
iher-6343-1744,Dale Gumery,2024-03-15 09:18:23,assets/_investments,Escalated,Pedro Betancourt,Cuba,dgumerypn@wise.com,,TRUE,Level 2,Email,,Closed,Email,Medium,,
hvsx-4925-7260,Nicky Gahan,2024-02-25 23:40:57,hat,Resolved,Aix-en-Provence,France,ngahanpo@wise.com,,TRUE,,Chat,,Closed,Email,High,,
smrs-8297-7444,Fredericka Dibbin,2024-04-16 18:23:16,technical_issues,Resolved,Mertert,Luxembourg,fdibbinpp@wise.com,,FALSE,,Email,,Closed,Email,Low,,
ltmi-1871-8082,Windy Juares,2024-04-19 17:22:45,privacy,Escalated,Cangkringan,Indonesia,wjuarespq@wise.com,,TRUE,Level 1,Chat,,Closed,Chat,Medium,,
jrgd-7645-6213,Gayel Hargraves,2024-03-17 08:10:23,customer_service,Resolved,Mojoroto,Indonesia,ghargravespr@wise.com,,FALSE,,Phone,,Closed,Email,Medium,,
zybd-1049-0580,Daryn Van de Velde,2024-01-22 19:05:00,scam,Escalated,Chãos,Portugal,dvanps@wise.com,,TRUE,Level 1,Chat,,Closed,Email,Low,,
vghw-3939-1219,Merralee Hambric,2024-01-02 00:08:34,exchange_rate,Resolved,Georgīevka,Kazakhstan,mhambricpt@wise.com,,TRUE,,Chat,,Closed,Email,High,,
lgzo-0063-0271,Brigitta Varrow,2024-01-23 04:39:43,privacy,Resolved,Sława,Poland,bvarrowpu@wise.com,,TRUE,,Phone,,Closed,Email,High,,
xmtx-6930-5738,Corly Smart,2024-01-22 22:32:38,plastic,Pending,Casablanca,Morocco,csmartpv@wise.com,,TRUE,,Email,,Open,Call,Medium,,
flzn-3622-7370,Nevsa Roxbee,2024-04-02 00:32:49,technical_issues,Escalated,Pentre,United Kingdom,nroxbeepw@wise.com,,TRUE,Level 1,Phone,,Closed,Call,Low,,
gctl-5840-0583,Corbin Ventum,2024-02-03 14:44:16,assets/_investments,Escalated,San Jacinto,Philippines,cventumpx@wise.com,,TRUE,Level 1,Phone,,Closed,Email,High,,
mqem-2753-4362,Madelene Meijer,2024-06-15 21:51:27,scam,Escalated,Postupice,Czech Republic,mmeijerpy@wise.com,,TRUE,Level 2,Phone,,Closed,Call,Low,,
tgku-7310-7327,Antonia Backler,2024-04-29 09:53:38,plastic,Escalated,Fengyi,China,abacklerpz@wise.com,,TRUE,Level 3,Phone,,Closed,Chat,Low,,
nsga-3612-0026,Archambault Parks,2024-06-26 18:16:52,scam,Resolved,Leworook,Indonesia,aparksq0@wise.com,2,FALSE,,Email,2024-06-30 16:35:12,Closed,Email,High,4,96
kuej-7990-2128,Cecilius Rudge,2024-02-07 17:16:20,technical_issues,Pending,Kondoa,Tanzania,crudgeq1@wise.com,,FALSE,,Phone,,In Progress,Email,High,,
okfu-7681-0277,Prudence Klinck,2024-04-06 21:31:19,plastic,Escalated,Zebrzydowice,Poland,pklinckq2@wise.com,3,TRUE,Level 1,Chat,2024-04-14 08:13:35,Closed,Call,Low,8,192
kcvk-7675-7361,Cordelie Kennler,2024-03-06 18:38:48,assets/_investments,Resolved,Hongdu,China,ckennlerq3@wise.com,,TRUE,,Chat,,Closed,Chat,Medium,,
gywz-6567-0737,Steven Caine,2024-01-08 03:08:34,scam,Escalated,Rychnov nad Kněžnou,Czech Republic,scaineq4@wise.com,,FALSE,Level 1,Chat,,Closed,Email,High,,
cqel-1608-4775,Berrie Leigh,2024-03-19 07:29:24,customer_service,Resolved,Wangi,Indonesia,bleighq5@wise.com,,FALSE,,Chat,,Closed,Call,Medium,,
zahk-4377-8893,Aloysius McCurlye,2024-05-22 21:19:33,privacy,Resolved,Gryazovets,Russia,amccurlyeq6@wise.com,,FALSE,,Email,,Closed,Email,Medium,,
hijb-1351-6739,Dominic Harle,2024-02-19 00:36:40,verification,Resolved,Agoncillo,Philippines,dharleq7@wise.com,2,TRUE,,Email,2024-02-21 20:42:03,Closed,Chat,High,2,48
vppe-6328-9393,Jakie De Clairmont,2024-04-11 05:51:01,kyc_transfer_on_hold,Resolved,Russeifa,Jordan,jdeq8@wise.com,,TRUE,,Phone,,Closed,Call,Medium,,
uavb-4735-9181,Ludvig Bowshire,2024-03-15 14:19:02,assets/_investments,Resolved,Ozerki,Russia,lbowshireq9@wise.com,,FALSE,,Chat,,Closed,Email,Medium,,
qvdz-4808-1999,Salvador Lyptratt,2024-01-07 10:11:41,other,Resolved,Jingmen,China,slyptrattqa@wise.com,,TRUE,,Phone,,Closed,Chat,Medium,,
bwjh-6417-5881,Gavin Janek,2024-02-04 19:39:01,where_s_my_money,Pending,Karantaba,Gambia,gjanekqb@wise.com,,TRUE,,Phone,,In Progress,Chat,Low,,
hqqg-7550-0798,Raynard Brikner,2024-02-26 03:56:38,hat,Pending,Louisville,United States,rbriknerqc@wise.com,,FALSE,,Email,,In Progress,Email,Low,,
skuo-8695-4900,Farand Doeg,2024-05-29 14:42:34,where_s_my_money,Escalated,Babatngon,Philippines,fdoegqd@wise.com,,TRUE,Level 2,Chat,,Closed,Chat,High,,
dxcs-8959-2719,Dagmar Basezzi,2024-04-09 19:32:41,privacy,Resolved,Las Tejerías,Venezuela,dbasezziqe@wise.com,4,FALSE,,Phone,2024-04-11 20:34:59,Closed,Email,Medium,2,48
ogsz-2503-7912,Nomi Bonnavant,2024-04-22 10:29:11,plastic,Escalated,Los Angeles,Mexico,nbonnavantqf@wise.com,3,FALSE,Level 3,Phone,2024-04-24 04:31:17,Closed,Call,High,2,48
vxqr-3769-7351,Isobel Jenkyn,2024-02-07 03:07:24,assets/_investments,Escalated,Buk,Poland,ijenkynqg@wise.com,,FALSE,Level 2,Chat,,Closed,Call,High,,
xpvx-2588-9373,Samara Burnep,2024-03-01 06:37:31,exchange_rate,Resolved,Ban Lam Luk Ka,Thailand,sburnepqh@wise.com,,FALSE,,Chat,,Closed,Email,High,,
kxfg-6868-7323,Talyah Norvel,2024-01-11 17:49:04,exchange_rate,Pending,Mensalong,Indonesia,tnorvelqi@wise.com,,TRUE,,Phone,,Open,Chat,High,,
roef-3459-5218,Vernon Sewart,2024-03-06 19:54:35,other,Pending,Keda,China,vsewartqj@wise.com,,TRUE,,Chat,,In Progress,Chat,High,,
pcdc-2210-7021,Lynda Farrants,2024-04-28 23:42:13,privacy,Pending,Chonglou,China,lfarrantsqk@wise.com,,FALSE,,Chat,,Open,Call,Medium,,
rlzs-1706-7305,Hester Covey,2024-03-31 11:51:45,other,Escalated,Chikwawa,Malawi,hcoveyql@wise.com,,FALSE,Level 3,Chat,,Closed,Call,Low,,
tvso-2413-6201,Maressa Thrasher,2024-02-20 09:39:40,scam,Resolved,Dadong,China,mthrasherqm@wise.com,,TRUE,,Chat,,Closed,Chat,High,,
ykey-2880-8397,Jolyn Kiely,2024-05-26 17:06:57,kyc_transfer_on_hold,Pending,København,Denmark,jkielyqn@wise.com,,TRUE,,Phone,,Open,Email,Medium,,
wtxu-9475-3368,Agosto Nolleth,2024-05-26 02:36:48,account_deactivation,Pending,Ruyigi,Burundi,anollethqo@wise.com,,FALSE,,Email,,Open,Chat,Low,,
skad-5147-7983,Pascale Duddle,2024-02-04 16:49:12,customer_service,Pending,Panjiang,China,pduddleqp@wise.com,,TRUE,,Phone,,In Progress,Chat,Medium,,
wseo-7294-9740,Piggy Havill,2024-03-12 10:01:44,other,Escalated,Baitu,China,phavillqq@wise.com,,FALSE,Level 2,Email,,Closed,Email,Medium,,
dmqt-4898-9391,Elnore Seacroft,2024-01-27 19:45:23,verification,Pending,Chengguan,China,eseacroftqr@wise.com,,FALSE,,Phone,,In Progress,Email,High,,
eroy-9487-3444,Yalonda Gavahan,2024-03-31 02:40:55,account_deactivation,Escalated,Karangbenda,Indonesia,ygavahanqs@wise.com,,FALSE,Level 2,Email,,Closed,Chat,Low,,
jncj-6481-5004,Jerrold Cheales,2024-01-23 09:00:25,verification,Escalated,Jinan-gun,South Korea,jchealesqt@wise.com,,TRUE,Level 2,Phone,,Closed,Email,Medium,,
mmoz-8813-1594,Carolee Carvil,2024-02-28 02:57:50,verification,Pending,Santa Eulalia,Peru,ccarvilqu@wise.com,,FALSE,,Email,,In Progress,Email,Medium,,
faoo-8299-0967,Donovan Povah,2024-01-08 19:44:25,verification,Pending,Ambanja,Madagascar,dpovahqv@wise.com,,FALSE,,Chat,,In Progress,Chat,High,,
rkvp-0702-1536,Natal Charpling,2024-02-14 06:41:22,assets/_investments,Escalated,Lengkongbarang,Indonesia,ncharplingqw@wise.com,5,FALSE,Level 3,Phone,2024-02-24 14:03:41,Closed,Call,High,10,240
cfal-8467-4844,Hebert Jewitt,2024-02-25 04:51:25,where_s_my_money,Pending,Kokkini Trimithia,Cyprus,hjewittqx@wise.com,,TRUE,,Phone,,In Progress,Call,Low,,
zevx-8966-0594,Hilly Scotchmoor,2024-04-06 22:59:42,hat,Pending,Menol,Indonesia,hscotchmoorqy@wise.com,,TRUE,,Email,,Open,Call,Medium,,
fbqk-6210-8446,Tuckie Southwick,2024-01-14 16:52:43,where_s_my_money,Pending,Laowobao,China,tsouthwickqz@wise.com,,TRUE,,Email,,Open,Chat,Medium,,
zcuy-9944-8269,Waylan Redmille,2024-01-20 18:29:08,customer_service,Pending,Cuispes,Peru,wredmiller0@wise.com,,FALSE,,Phone,,In Progress,Chat,Medium,,
obpy-2197-5316,Felice Earpe,2024-04-07 04:58:51,plastic,Resolved,Jintao,China,fearper1@wise.com,,FALSE,,Email,,Closed,Call,Low,,
hqug-7735-5213,Theressa Boomes,2024-02-25 23:42:50,verification,Escalated,Myitkyina,Myanmar,tboomesr2@wise.com,,FALSE,Level 2,Chat,,Closed,Chat,Medium,,
ghgr-9296-7454,Elaina Braham,2024-03-26 23:45:29,customer_service,Pending,Aniva,Russia,ebrahamr3@wise.com,,TRUE,,Chat,,In Progress,Email,High,,
lphd-5527-6811,Joanna Tingey,2024-03-23 23:48:39,customer_service,Resolved,Timoulilt,Morocco,jtingeyr4@wise.com,,TRUE,,Email,,Closed,Call,Medium,,
povr-8934-3466,Mathe McKelvie,2024-03-02 01:12:14,account_deactivation,Resolved,Quinta do Anjo,Portugal,mmckelvier5@wise.com,2,TRUE,,Email,2024-03-10 02:15:28,Closed,Call,Low,8,192
mcvh-9324-3078,Devi Caret,2024-05-31 22:31:35,verification,Resolved,Bù Đốp,Vietnam,dcaretr6@wise.com,,FALSE,,Email,,Closed,Chat,High,,
cfxf-7833-0417,Cinnamon Nelhams,2024-02-18 02:42:19,customer_service,Pending,Sylvan Lake,Canada,cnelhamsr7@wise.com,,TRUE,,Email,,In Progress,Email,Medium,,
bfxt-9611-8993,Marjy Sauven,2024-02-23 10:26:23,referrals,Resolved,Xiaxi,China,msauvenr8@wise.com,,TRUE,,Phone,,Closed,Email,Medium,,
cldf-5293-0598,Chet McChesney,2024-04-02 10:39:19,assets/_investments,Escalated,Margara,Armenia,cmcchesneyr9@wise.com,,TRUE,Level 2,Chat,,Closed,Email,Low,,
aayk-4589-2572,Charis Ebenezer,2024-01-16 09:42:07,privacy,Escalated,Las Toscas,Argentina,cebenezerra@wise.com,,TRUE,Level 2,Chat,,Closed,Chat,Medium,,
hbyk-9382-9504,Thaddus Hartman,2024-05-23 02:31:09,referrals,Escalated,Maple Ridge,Canada,thartmanrb@wise.com,,FALSE,Level 2,Phone,,Closed,Chat,High,,
xgwb-3368-4950,Sally Larmour,2024-04-28 19:07:58,account_deactivation,Escalated,Novais,Portugal,slarmourrc@wise.com,,TRUE,Level 1,Chat,,Closed,Chat,High,,
jxab-7785-2699,Mallissa Gentreau,2024-03-29 06:05:26,kyc_transfer_on_hold,Pending,Duran,Philippines,mgentreaurd@wise.com,,FALSE,,Email,,Open,Chat,Low,,
zpou-7931-8454,Kory Chelley,2024-06-04 01:27:29,technical_issues,Resolved,Bonavista,Canada,kchelleyre@wise.com,,FALSE,,Chat,,Closed,Call,High,,
trud-2482-2275,Iorgo Shoebotham,2024-03-18 13:57:17,scam,Resolved,Shuangfeng,China,ishoebothamrf@wise.com,,TRUE,,Phone,,Closed,Chat,Low,,
sprz-8456-5965,Hannah Bleythin,2024-01-18 13:46:34,where_s_my_money,Pending,Angoulême,France,hbleythinrg@wise.com,,FALSE,,Chat,,Open,Chat,Low,,
czbv-7417-5846,Pearle Bridgstock,2024-05-28 01:46:24,customer_service,Escalated,Formosa,Brazil,pbridgstockrh@wise.com,,TRUE,Level 1,Chat,,Closed,Call,Low,,
uwyz-5378-3440,Kenon Covendon,2024-04-09 23:02:07,verification,Resolved,Grand Rapids,United States,kcovendonri@wise.com,,FALSE,,Phone,,Closed,Chat,Low,,
nybv-8943-7860,Erma Feavers,2024-01-20 12:15:46,other,Resolved,Subkowy,Poland,efeaversrj@wise.com,4,FALSE,,Email,2024-01-27 07:37:09,Closed,Chat,High,7,168
vjrn-7609-7169,Hercules Hawk,2024-04-25 15:54:25,scam,Escalated,Gusau,Nigeria,hhawkrk@wise.com,,TRUE,Level 3,Email,,Closed,Chat,Low,,
ihty-9658-0098,Lora Juares,2024-06-28 04:36:07,scam,Pending,Qarah Bāgh Bāzār,Afghanistan,ljuaresrl@wise.com,,FALSE,,Email,,In Progress,Email,Medium,,
gbnt-3969-1587,Vikky Rawson,2024-01-30 19:51:37,exchange_rate,Pending,Dame-Marie,Haiti,vrawsonrm@wise.com,,FALSE,,Phone,,In Progress,Call,Low,,
iyht-1745-7633,Averil Kmiec,2024-01-01 08:31:54,assets/_investments,Resolved,Al Buţayḩah,Syria,akmiecrn@wise.com,3,TRUE,,Email,2024-01-09 21:51:35,Closed,Chat,High,8,192
ykwp-3643-8772,Angelina Dallewater,2024-01-13 00:07:54,kyc_transfer_on_hold,Resolved,Ouésso,Republic of the Congo,adallewaterro@wise.com,,TRUE,,Phone,,Closed,Email,Medium,,
bvth-4763-3971,Leila Bewlay,2024-05-09 07:34:42,customer_service,Resolved,Xiangshan,China,lbewlayrp@wise.com,,FALSE,,Chat,,Closed,Call,Low,,
cnip-2087-1104,Reese Haines,2024-03-04 15:18:07,account_deactivation,Escalated,Xinhe,China,rhainesrq@wise.com,,TRUE,Level 2,Phone,,Closed,Chat,Low,,
wbmf-2197-2885,Jesse Beeken,2024-02-24 07:00:14,other,Escalated,Sosnovka,Russia,jbeekenrr@wise.com,4,TRUE,Level 1,Email,2024-02-29 13:39:42,Closed,Call,High,5,120
zytq-8618-3016,Richy Evett,2024-05-19 13:19:31,technical_issues,Pending,Babak,Philippines,revettl@wise.com,,TRUE,,Phone,,In Progress,Email,Medium,,
kybv-1596-3104,Abbott Tolfrey,2024-02-25 23:11:08,hat,Resolved,Markaryd,Sweden,atolfreym@wise.com,,FALSE,,Phone,,Closed,Call,High,,
